target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,elementary,,26970,0,0,,,48.167123288,2.7726027397,,,3.1315068493,84963
0,OTHER,elementary,,60000,0,0,1,1.1462589606,34.043835616,5.1372183547,0,0,10.161643836,84967
0,2NDFL,advanced,,48655,0,0,,,44.572131148,17.580821918,,,6.8931506849,84972
0,2NDFL,elementary,,42188,0,0,3,0.7883960573,34.554420241,4.5519125683,0,0,10.494146268,84974
0,OTHER,elementary,Corporate,95685,0,1,1,0.7906137993,33.51223894,9.0273074332,0,0,9.0136088031,84975
0,2NDFL,elementary,,34118,0,0,1,0.3029121864,44.355812561,4.6454300472,0,0,10.709589041,84976
0,OTHER,advanced,Corporate,29573,0,1,0,,51.370222322,0.7322404372,0,0,6.36474287,84977
0,OTHER,advanced,,30000,0,0,,,41.749285126,13.894490606,,,10.472572797,84978
0,2NDFL,advanced,,18581,0,0,1,0.3330197133,47.456284153,3.1912568306,0,0,2.4161464181,84985
0,2NDFL,advanced,,46023,0,0,,,34.410285201,5.9308331462,,,11.360655738,84989
0,2NDFL,advanced,,28380,0,0,0,28.212612007,50.692117673,7.2647204132,1,1,5.6126656187,84991
0,OTHER,elementary,,35000,0,0,1,1.1821460573,51.117808219,7.2876712329,0,0,5.9835616438,84993
0,2NDFL,advanced,,43446,0,0,0,0.4725806452,29.07876338,6.7746537915,0,0,8.8897222846,85002
0,2NDFL,elementary,,42179,0,0,,,29.025593233,6.701369863,,,8.7796915937,85009
0,OTHER,elementary,Corporate,50924,0,1,0,,29.934763081,1.726543903,0,0,8.5273224044,85012
0,OTHER,advanced,,11000,0,0,0,1.7599014337,48.727569429,6.4919529905,0,0,3.6120218579,85016
0,2NDFL,elementary,,38837,0,0,3,0.6333557348,28.245901639,6.6892132645,1,1,2.8864735384,85018
0,OTHER,elementary,Corporate,66841,0,1,0,3.0856630824,26.341268059,1.2481173741,0,0,6.2700351823,85019
0,OTHER,advanced,Corporate,11059,0,1,0,3.0530913978,42.408264092,5.4027846396,0,0,11.120592859,85020
0,OTHER,advanced,,16000,0,0,1,3.3405241935,50.81743394,0.3633879781,0,0,0.9407216109,85024
0,2NDFL,elementary,,21535,0,0,,,27.765027322,1.9297627068,,,7.650273224,85026
0,OTHER,elementary,,20000,0,0,0,0.5021729391,37.810958904,6.2876712329,0,0,0.5554307957,85028
0,OTHER,elementary,,20000,0,0,0,0.5021729391,37.810958904,6.2876712329,0,0,0.5554307957,85030
0,OTHER,elementary,,20000,0,0,0,0.5021729391,37.810958904,6.2876712329,0,0,0.5554307957,85031
0,2NDFL,elementary,,215882,0,0,1,1.8575044803,34.504154503,12.93989071,1,1,12.090163934,85038
0,2NDFL,elementary,,24681,0,0,2,-0.595362903,37.113803428,1.9671232877,3,3,10.224657534,85039
0,OTHER,elementary,,50000,0,0,1,1.0533378136,31.928767123,0.202739726,0,0,6.4,85040
0,OTHER,elementary,,50000,0,0,1,1.0533378136,31.928767123,0.202739726,0,0,6.4,85041
0,OTHER,advanced,Corporate,19549,0,1,0,24.859655018,40.770551688,0.6092896175,,,3.849726776,85049
0,2NDFL,advanced,,29613,0,0,1,1,41.01743394,10.140721611,0,0,9.8612695561,85050
0,2NDFL,advanced,,40354,0,0,,,42.169863014,19.731506849,,,1.8246575342,85051
0,2NDFL,elementary,,36481,0,0,1,0.6249327957,36.810472341,7.1775956284,0,0,6.0241709709,85053
0,2NDFL,elementary,,36481,0,0,1,0.6249327957,36.810472341,7.1775956284,0,0,6.0241709709,85054
0,2NDFL,elementary,,37722,0,0,0,35.499238351,27.994535519,3.6469346508,0,0,7.9180327869,85056
0,OTHER,advanced,,18000,0,0,,,43.328767123,23.731506849,,,5.7863013699,85058
0,OTHER,elementary,,35000,0,0,,,41.30317389,2.1287671233,,,10.180821918,85061
0,OTHER,elementary,Corporate,23405,0,1,0,13.04921595,34.824657534,0.3940639269,0,1,11.189041096,85062
0,OTHER,advanced,Corporate,45837,0,0,1,0.4067876344,26.989041096,2.9479452055,1,1,6.898630137,85066
0,OTHER,advanced,Corporate,39560,0,1,1,0.6559139785,36.659091249,0.5252114679,0,0,6.6191780822,85075
0,2NDFL,elementary,,11084,0,0,0,7.7558243728,29.652054795,0.3506849315,0,0,8.4849315068,85077
0,OTHER,advanced,Corporate,22954,0,1,0,0.3761200717,43.185455498,4.5964144023,0,0,9.4621678269,85081
0,OTHER,advanced,Corporate,22954,0,1,0,0.3761200717,43.185455498,4.5964144023,0,0,9.4621678269,85082
0,OTHER,elementary,Corporate,36236,0,1,2,0.925828853,33.251208923,6.9525787858,0,0,7.7896174863,85084
0,OTHER,elementary,Corporate,36236,0,1,2,0.925828853,33.251208923,6.9525787858,0,0,7.7896174863,85085
0,2NDFL,advanced,,41129,0,0,0,,31.477550715,7.6090575642,1,2,8.4098360656,85086
0,2NDFL,advanced,,49818,0,0,,,51.068538064,4.9836065574,,,4.4590163934,85103
0,OTHER,elementary,Corporate,53123,0,1,,,28.54381316,6.2369638446,,,3.9453551913,85104
0,2NDFL,advanced,,31132,0,0,1,0.3337141577,48.432315293,7.6410958904,0,0,3.3506849315,85105
0,OTHER,elementary,,20192,0,0,,,28.552197021,1.6617860618,,,8.2158469945,85114
0,2NDFL,elementary,,31035,0,0,1,0.3718189964,31.282191781,0.8237892058,1,1,7.3671232877,85116
0,OTHER,high,,40000,0,0,,,37.628744667,0.5081967213,,,10.41230631,85123
0,2NDFL,advanced,,53961,0,0,,,34.121064451,5.4224343139,,,10.342982259,85127
0,OTHER,advanced,,35000,0,0,1,0.7309139785,25.843835616,4.1726027397,0,0,5.7452054795,85128
0,OTHER,elementary,Corporate,94159,0,1,1,0.3999775986,33.487708661,10.750722359,0,0,9.9315442773,85129
0,2NDFL,elementary,,20564,0,0,0,2.7871415771,25.664009282,0.6366120219,0,0,5.5352421588,85138
0,OTHER,advanced,Corporate,32515,0,1,1,0.9884184588,53.794520548,14.339726027,0,0,8.0410958904,85141
0,2NDFL,advanced,,28800,0,0,,,34.01369863,5.8410958904,,,10.15890411,85144
0,OTHER,advanced,Corporate,35257,0,1,,,37.904109589,6.3534246575,,,13.635616438,85147
0,OTHER,elementary,,1020000,0,0,,,38.939726027,2.5315068493,,,9.8794520548,85148
0,OTHER,elementary,,250000,0,0,3,0.9165546595,44.667969159,6.1452054795,1,1,3.4465753425,85151
0,2NDFL,advanced,,52158,0,0,,,38.876712329,12.984804252,,,10.42739726,85152
0,OTHER,elementary,Corporate,35000,0,1,0,56.440994624,34.805479452,0.3473313871,0,0,10.279452055,85157
0,OTHER,elementary,,45000,0,0,2,4.4743727599,27.542465753,2.4246575342,0,0,7.5232876712,85160
0,OTHER,advanced,Corporate,28000,0,1,1,0.5612231183,42.22739726,7.0684931507,0,0,11.136986301,85162
0,OTHER,elementary,,50000,0,0,1,-0.244511649,41.102724755,7.597260274,1,1,8.7229433341,85164
0,OTHER,elementary,Corporate,36619,0,1,1,1.0526657706,37.58630137,17.794520548,0,0,12.582304065,85166
0,OTHER,elementary,,60000,0,0,,,25.05224942,2.0383561644,,,0.2571674527,85167
0,2NDFL,elementary,,26882,0,0,0,0.8496191756,44.95403099,2.1479452055,2,2,10.621917808,85176
0,OTHER,advanced,,50000,0,0,1,0.9571012545,26.88738678,2.0819073284,0,0,6.4353319859,85181
0,2NDFL,advanced,,16468,0,0,1,0.3048163082,31.671270305,3.1534620855,0,0,8.4781420765,85190
0,2NDFL,advanced,,21783,0,0,1,0.6605958781,49.953462085,3.8575716745,0,0,4.8469945355,85192
0,2NDFL,advanced,,21783,0,0,1,0.6605958781,49.953462085,3.8575716745,0,0,4.8469945355,85194
0,2NDFL,elementary,,30346,0,0,,,31.043835616,1.8769443821,,,9.7977094094,85198
0,OTHER,elementary,,90000,0,0,0,0.5027329749,35.594565461,2.4877161464,0,0,9.4712777903,85208
0,OTHER,elementary,Corporate,23527,0,1,0,6.275,26.73868553,0.9660827906,1,2,3.9890710383,85212
0,2NDFL,elementary,,20283,0,0,0,1353.7006272,30.173126731,1.1046335804,0,0,3.5375102927,85214
0,OTHER,elementary,Corporate,46109,0,1,1,0.7226478495,31.928961749,3.0635302044,0,0,9.4909274646,85219
0,OTHER,beginner,Corporate,18160,0,1,,,26.517853133,4.4016393443,,,1.7562092971,85224
0,2NDFL,advanced,,41457,0,0,,,45.264353619,3.762295082,,,0.2459016393,85229
0,OTHER,elementary,,50000,0,0,3,0.407952509,53.372969534,14.010958904,1,1,8.2301369863,85242
0,2NDFL,elementary,,50239,0,0,,,43.920547945,1.5315068493,,,9.3645856726,85247
0,OTHER,elementary,,80000,0,0,,,32.921768096,3.7397260274,,,11.271232877,85252
0,OTHER,advanced,,30000,0,0,1,1.9828405018,32.795426304,3.098630137,0,0,10.835616438,85254
0,OTHER,elementary,,80000,0,0,,,36.861853432,2.0246575342,,,11.610958904,85255
0,2NDFL,advanced,,64155,0,0,,,25.154787035,0.5506849315,,,5.0892132645,85263
0,OTHER,elementary,,45000,0,0,1,0.3787410394,29.421917808,5.3643835616,,,1.3863013699,85278
0,OTHER,elementary,,70000,0,0,0,0.3713933692,34.136986301,3.2273972603,0,0,1.107178681,85289
0,2NDFL,advanced,,46150,0,0,,,33.197582154,1.5424657534,,,11.528767123,85292
0,2NDFL,elementary,,50975,0,0,0,25.473454301,56.366838835,0.3504004791,0,0,10.503825137,85301
0,OTHER,elementary,,45000,0,0,1,0.8524641577,27.490410959,0.7034882851,1,1,3.8657534247,85303
0,2NDFL,elementary,,18843,0,0,,,28.416438356,0.402739726,,,8.104109589,85305
0,2NDFL,elementary,,42487,0,0,,,43.761643836,6.0246575342,,,9.8876712329,85309
0,OTHER,elementary,,50000,0,0,1,0.6651657706,35.740437158,14.307844899,0,0,10.41743394,85312
0,2NDFL,elementary,,38568,0,0,,,26.830136986,5.4383561644,,,5.895890411,85313
0,OTHER,elementary,Corporate,17987,0,1,0,51.92311828,53.665753425,5.5917808219,0,0,6.8931506849,85316
0,OTHER,elementary,,120000,0,0,,,37.83855079,8.5150684932,,,11.164383562,85323
0,2NDFL,advanced,Corporate,37443,0,1,0,,41.953424658,0.6780747062,1,1,10.246575342,85324
0,OTHER,elementary,Corporate,40542,0,1,,,26.487671233,1.3425331237,,,6.4739726027,85327
0,OTHER,elementary,Corporate,13800,0,1,0,3.3370743728,35.249315068,7.3260273973,1,1,14.093150685,85332
0,2NDFL,elementary,,85239,0,0,1,0.5680331541,34.897941463,9.0842428325,0,0,8.6513661202,85333
0,2NDFL,elementary,,44364,0,0,1,1.0506048387,33.394827457,6.0246575342,2,2,7.4082191781,85336
0,2NDFL,advanced,,18263,0,0,0,44.793839606,38.750392993,1.8901190209,,,0.7668313497,85337
0,OTHER,elementary,Corporate,89166,0,1,0,0.4740367384,30.928078449,7.5027322404,0,0,8.2952017367,85338
0,OTHER,elementary,Corporate,55950,0,1,0,5.6668682796,38.150684932,3.6328767123,1,1,12.660101804,85340
0,2NDFL,advanced,,17014,0,0,0,53.827195341,33.958612172,12.942173815,0,1,10.216146418,85341
0,2NDFL,advanced,,14559,0,0,1,1.144422043,33.980327869,0.8406018415,0,0,8.8159443072,85343
0,2NDFL,elementary,,81587,0,0,1,0.628046595,48.986960102,5.895890411,0,0,3.9452054795,85353
0,2NDFL,elementary,,49465,0,0,,,39.794520548,1.1460064376,,,9.0722359458,85358
0,2NDFL,elementary,,55041,0,0,0,1.755421147,30.621917808,12.661995658,0,0,8.7029792649,85359
0,2NDFL,elementary,,55041,0,0,0,1.755421147,30.621917808,12.661995658,0,0,8.7029792649,85360
0,2NDFL,elementary,,55041,0,0,0,1.755421147,30.621917808,12.661995658,0,0,8.7029792649,85361
0,OTHER,elementary,Corporate,29493,0,1,1,1.0424731183,34.594520548,0.8528183247,2,2,10.923287671,85366
0,2NDFL,advanced,,11519,0,0,0,1.6666666667,25.931506849,0.9705666592,0,0,5.8904109589,85370
0,OTHER,elementary,Corporate,42238,0,1,0,6.2709453405,50.608219178,1.1424657534,0,0,5.3890410959,85372
0,2NDFL,advanced,,19985,0,0,0,61.300112007,52.92479976,26.97260274,1,1,7.5835616438,85378
0,2NDFL,elementary,,40475,0,0,0,0.2470430108,50.621917808,6.7506849315,1,1,5.5373006962,85381
0,2NDFL,advanced,,18539,0,0,0,0.6914650538,33.610958904,2.8164383562,1,1,6.2246575342,85385
0,2NDFL,advanced,,46869,0,0,0,66.890703405,51.58440003,17.017276742,0,1,6.5323452354,85389
0,OTHER,elementary,,90450,0,0,0,25.860282258,38.926027397,2.4684931507,1,1,11.687671233,85404
0,2NDFL,elementary,,36704,0,0,0,53.204861111,32.575342466,3.6,1,1,11.717808219,85410
0,OTHER,elementary,Corporate,20997,0,1,2,0.3690860215,46.706849315,1.3949621978,1,1,1.4168201213,85411
0,OTHER,elementary,Corporate,20997,0,1,2,0.3690860215,46.706849315,1.3949621978,1,1,1.4168201213,85412
0,2NDFL,advanced,,13837,0,0,,,38.481697732,1.8625196497,,,1.994026499,85419
0,OTHER,high,Corporate,30067,0,1,,,42.220518003,3.5956284153,,,9.3821618385,85427
0,OTHER,elementary,,115000,0,0,0,0.7589605735,49.723804177,8.8114754098,1,1,3.2005165057,85434
0,OTHER,beginner,Corporate,168208,0,1,0,0.4327508961,40.564144023,0.5450183397,1,1,11.526027397,85444
0,OTHER,beginner,Corporate,168208,0,1,0,0.4327508961,40.564144023,0.5450183397,1,1,11.526027397,85445
0,OTHER,advanced,Corporate,14489,0,1,1,0.6276657706,26.301369863,0.4127704169,0,0,5.2821917808,85447
0,OTHER,advanced,,35000,0,0,1,1.2391129032,37.950190883,5.3145744442,0,0,8.106557377,85448
0,OTHER,advanced,,35000,0,0,1,1.2391129032,37.950190883,5.3145744442,0,0,8.106557377,85449
0,OTHER,advanced,,25000,0,0,1,0.338172043,46.498630137,2.2273972603,0,0,1.4246575342,85459
0,2NDFL,advanced,,24133,0,0,0,20.916241039,41.041934277,3.8333333333,0,0,4.2513661202,85466
0,2NDFL,elementary,,86680,0,0,0,0.5008064516,35.597941463,8.3387978142,0,0,6.3787633805,85469
0,OTHER,elementary,Corporate,34226,0,1,,,29.628737181,0.8533947152,,,8.9547645782,85471
0,OTHER,elementary,,35018,0,0,,,33.904109589,2.0493150685,,,12.995635901,85473
0,2NDFL,beginner,,87000,0,0,2,0.2709005376,32.809536642,0.3696459316,1,1,11.252054795,85481
0,2NDFL,beginner,,87000,0,0,2,0.2709005376,32.809536642,0.3696459316,1,1,11.252054795,85482
0,2NDFL,elementary,,19388,0,0,,,25.616438356,0.6232951568,,,5.2767123288,85490
0,2NDFL,elementary,,37945,0,0,1,0.8236111111,31.021064451,13.081338424,1,1,9.4895576016,85491
0,2NDFL,elementary,,45062,0,0,,,36.681188712,7.901369863,,,10.950684932,85492
0,OTHER,advanced,,20000,0,0,1,1.1819892473,40.076502732,4.5027322404,0,0,10.767804476,85493
0,2NDFL,elementary,,37390,0,0,,,32.972295831,0.4164383562,,,10.131506849,85499
0,OTHER,elementary,,41000,0,0,1,0.8838261649,31.389041096,2.3150684932,1,1,10.336986301,85502
0,OTHER,advanced,,20000,0,0,1,1.050828853,37.032988996,2.1808219178,0,0,10.819178082,85514
0,OTHER,advanced,Corporate,17905,0,1,,,35.873972603,0.5029343514,,,8.3608578486,85517
0,2NDFL,elementary,,69306,0,0,1,0.4734543011,44.681712703,1.4358110637,1,1,9.5424657534,85520
0,OTHER,elementary,Corporate,13207,0,1,0,,46.272572797,0.3879781421,0,0,1.1301070439,85521
0,OTHER,elementary,,28500,0,0,0,3.3420250896,40.442622951,4.6614342391,0,0,10.981982184,85530
0,OTHER,elementary,,55000,0,0,1,0.4069892473,40.462227712,7.6821917808,0,0,10.079452055,85539
0,OTHER,advanced,,46000,0,0,2,0.3080421147,53.599708062,8.605187514,0,0,7.8961748634,85544
0,OTHER,advanced,Corporate,12439,0,1,0,13.107011649,40.071232877,5.7945205479,0,0,10.235616438,85550
0,2NDFL,elementary,,38404,0,0,3,1.2800179211,44.483606557,13.806160641,0,0,8.9376674901,85556
0,OTHER,advanced,Corporate,30952,0,0,,,32.134246575,3.8273972603,,,10.350684932,85562
0,OTHER,high,Corporate,39672,0,1,,,39.375342466,10.57260274,,,10.060273973,85563
0,2NDFL,high,,24487,0,0,1,0.5352598566,32.902118422,2.9890410959,0,0,7.1479452055,85573
0,2NDFL,elementary,,150000,0,0,2,0.990188172,32.084699454,2.4480874317,0,0,10.623429897,85575
0,OTHER,elementary,Corporate,25015,0,1,1,1.0453181004,35.150684932,7.7178082192,0,0,10.873972603,85576
0,2NDFL,advanced,,13244,0,0,0,,49.335234673,6.9735908376,,,4.2404371585,85582
0,OTHER,elementary,Corporate,34060,0,1,0,,40.418032787,0.5628415301,0,0,10.59777678,85587
0,2NDFL,advanced,,42820,0,0,0,0.6243055556,41.006766974,2.5452054795,1,1,3.6739726027,85597
0,2NDFL,high,,103023,0,0,0,0.5615367384,33.704109589,15.197260274,1,1,1.0302567557,85598
0,OTHER,advanced,Corporate,14485,0,1,,,40.95732465,0.9107493076,,,3.806010929,85602
0,2NDFL,elementary,,47499,0,0,,,25.950684932,0.9410884048,,,5.9287671233,85606
0,OTHER,advanced,Corporate,26250,0,1,,,49.501369863,0.402739726,,,4.4546522943,85607
0,OTHER,elementary,Corporate,67701,0,1,0,1.5290322581,32.997746837,4.0575342466,0,0,10.879452055,85616
0,2NDFL,beginner,,,0,1,1,0.9564516129,39.099311326,4.8499962572,0,0,11.765027322,85617
0,2NDFL,beginner,,,0,1,1,0.9564516129,39.099311326,4.8499962572,0,0,11.765027322,85618
0,OTHER,advanced,Corporate,24795,0,0,1,0.2086021505,45.371045737,0.2273972603,1,1,0.3178082192,85620
0,OTHER,elementary,Corporate,35236,0,1,0,22.891465054,36.4732989,5.2273972603,0,0,11.468493151,85621
0,2NDFL,advanced,,89189,0,0,1,8.9858646953,39.784153005,9.0449958829,1,1,10.283352047,85626
0,OTHER,advanced,Corporate,26291,0,1,1,0.6904121864,28.95117898,4.1315068493,0,0,5.7068493151,85638
0,2NDFL,elementary,,22232,0,0,1,0.9217293907,27.573119245,1.2772288345,0,0,4.0655737705,85640
0,OTHER,high,,30000,0,0,,,32.178082192,6.698630137,,,12.052054795,85641
0,OTHER,advanced,Corporate,58358,0,1,1,0.6606630824,36.7500262,0.927621828,1,1,4.7445617187,85642
0,OTHER,advanced,Corporate,20299,0,1,0,1.3394041219,39.680327869,4.2459016393,0,0,4.3415300546,85653
0,2NDFL,elementary,,31358,0,0,0,3.1485439068,38.90253013,3.1929410884,0,0,2.853215061,85656
0,2NDFL,elementary,,32200,0,0,,,48.850587619,10.98630137,,,3.7753424658,85658
0,OTHER,elementary,,90000,0,0,1,0.8252688172,47.945205479,7.2109589041,0,0,2.8849315068,85666
0,OTHER,advanced,Corporate,11634,0,1,0,45.495138889,29.983561644,1.228078449,1,1,7.1561643836,85669
0,OTHER,elementary,,30000,0,0,0,3.9557571685,31.435616438,9.1426978067,0,0,11.073972603,85671
0,2NDFL,advanced,,21397,0,0,,,48.315068493,1.213975597,,,3.2630136986,85676
0,OTHER,advanced,Corporate,18256,0,1,0,2.1813396057,41.843835616,0.3339546373,0,0,11.832876712,85683
0,OTHER,elementary,,29905,0,0,0,0.4383512545,27.887978142,5.4542780148,0,0,6.5255108915,85688
0,2NDFL,elementary,,269067,0,0,0,5.3427867384,45.022591511,0.6174863388,0,0,0.0054644809,85689
0,OTHER,advanced,,32000,0,0,1,0.6254704301,52.732599745,4.904730893,1,1,7.3917808219,85694
0,OTHER,elementary,,120000,0,0,0,0.3437051971,38.514574444,3.9316939891,1,1,12.437862115,85699
0,OTHER,elementary,,120000,0,0,0,0.3437051971,38.514574444,3.9316939891,1,1,12.437862115,85700
0,2NDFL,advanced,,116275,0,0,0,6.9564292115,42.814537016,4.3278688525,0,0,9.2117972902,85702
0,2NDFL,advanced,,116275,0,0,0,6.9564292115,42.814537016,4.3278688525,0,0,9.2117972902,85703
0,2NDFL,advanced,,83571,0,0,2,1.2109991039,53.381173741,27.830488809,0,0,7.3537764803,85712
0,2NDFL,advanced,Corporate,18076,0,0,0,,34.408219178,0.2109589041,0,0,9.6849913916,85713
0,2NDFL,advanced,,47984,0,0,1,0.9538978495,31.649666891,2.2825436036,0,0,9.8935025077,85714
0,2NDFL,advanced,,73017,0,0,1,0.9817204301,45.298136088,12.561149787,0,0,0.2269032113,85721
0,OTHER,elementary,Corporate,57337,0,1,0,1.5951612903,33.323287671,0.4728797066,0,0,4.2488359907,85723
0,OTHER,elementary,,45000,0,0,1,0.9556675627,31.873972603,7.1753424658,0,0,6.7835616438,85731
0,OTHER,elementary,Corporate,11212,0,1,0,6.5000448029,25.580305412,0.3200314395,,,4.3775656861,85734
0,OTHER,elementary,Corporate,31123,0,1,,,28.290410959,5.2824238341,,,8.1315068493,85742
0,OTHER,advanced,Corporate,35000,0,0,1,0.5361111111,42.353941163,1.3155849989,0,0,10.370379519,85744
0,OTHER,elementary,,30000,0,0,0,6.6281810036,43.590163934,0.3278688525,0,0,9.7710232802,85746
0,2NDFL,elementary,,18791,0,0,1,0.5338709677,30.928767123,5.1210120518,2,2,9.0253836365,85750
0,2NDFL,advanced,,14100,0,0,0,,31.107523018,0.3387978142,1,1,2.1403997305,85752
0,OTHER,elementary,Corporate,44967,0,1,0,0.3336917563,27.221917808,2.2273972603,1,1,7.1397260274,85767
0,OTHER,elementary,,55000,0,0,0,0.8273073477,31.457534247,1.7232876712,1,1,11.17260274,85779
0,OTHER,elementary,,20000,0,0,0,,31.920765027,5.0756568605,0,0,5.2811363126,85787
0,OTHER,beginner,,40000,0,0,0,0.5375,34.180821918,6.1315068493,0,0,10.61369863,85791
0,OTHER,beginner,,40000,0,0,0,0.5375,34.180821918,6.1315068493,0,0,10.61369863,85792
0,OTHER,elementary,Corporate,25429,0,1,,,49.454794521,6.8164383562,,,4.4377872595,85793
0,2NDFL,advanced,,36839,0,0,0,,43.311093645,1.2042443297,0,0,11.49726776,85794
0,2NDFL,elementary,,30677,0,0,,,30.550684932,3.4383561644,,,8.5749681862,85796
0,2NDFL,elementary,,141125,0,0,,,34.57260274,11.438356164,,,4.1671232877,85800
0,2NDFL,elementary,,55164,0,0,,,35.126027397,1.7369863014,,,12.498368141,85802
0,2NDFL,advanced,Corporate,12382,0,1,1,1.4708781362,43.104783292,0.3551912568,1,1,9.7020435661,85804
0,2NDFL,beginner,,30450,0,0,0,43.923633513,29.321865409,0.7671232877,3,6,9.2672206003,85807
0,2NDFL,elementary,,37668,0,0,,,42.383561644,11.4,,,11.024657534,85814
0,2NDFL,elementary,,53545,0,0,0,16.916375448,29.619178082,7.2136986301,0,0,5.298630137,85827
0,2NDFL,advanced,,27107,0,0,1,1.0442204301,25.035504155,4.1094767572,0,0,4.5533123737,85829
0,2NDFL,elementary,,63313,0,0,0,,47.926027397,10.424657534,3,4,2.8356164384,85831
0,2NDFL,elementary,,57688,0,0,0,8.1441308244,50.888180253,20.398907104,0,0,5.8470843626,85833
0,2NDFL,elementary,,,0,0,0,40.11171595,31.707650273,1.4077026724,0,0,5.5035930833,85839
0,OTHER,elementary,Corporate,195262,0,1,,,35.906849315,9.2112508421,,,6.5945205479,85842
0,OTHER,elementary,,45000,0,0,1,-0.944713262,33.083898495,3.6219178082,1,1,11,85846
0,OTHER,elementary,,35000,0,0,,,25.58630137,0.6431768845,,,5.5671232877,85848
0,OTHER,advanced,Corporate,9324,0,1,,,27.945355191,0.5546448087,,,7.7786885246,85849
0,OTHER,elementary,Corporate,18817,0,1,0,8.5638664875,34.687701175,1.7068792574,1,1,12.346994536,85854
0,OTHER,elementary,,55000,0,0,1,0.9522849462,31.885245902,4.8142076503,0,0,6.0224268284,85856
0,2NDFL,high,,22019,0,0,1,1.2374775986,31.38180253,1.3955011603,0,0,7.3818025301,85857
0,OTHER,advanced,,40202,0,0,1,2.0758064516,42.853215061,1.247735609,0,0,5.4751328692,85859
0,2NDFL,advanced,,20620,0,0,2,0.8598566308,49.846927165,2.7099408638,0,0,4.4535519126,85860
0,OTHER,advanced,Corporate,38130,0,1,0,1.5920922939,52.867632308,2.1142076503,0,0,6.4813309379,85863
0,OTHER,advanced,,60000,0,0,1,0.6926971326,53.863013699,13.131506849,0,0,7.4520547945,85867
0,OTHER,elementary,Corporate,24498,0,1,,,27.326858298,0.3661202186,,,4.7323377498,85869
0,2NDFL,elementary,,31328,0,0,2,0.4368727599,44.693989071,10.98713227,0,0,8.6284153005,85871
0,2NDFL,advanced,,80889,0,0,1,1.3354166667,39.061434239,17.403899993,0,0,11.436776705,85879
0,2NDFL,advanced,,73842,0,0,0,6.5618727599,44.614858897,6.4148588966,0,0,7.7158469945,85894
0,OTHER,advanced,Corporate,25109,0,1,,,37.394520548,9.1485515383,,,9.3179504454,85895
0,2NDFL,advanced,,47157,0,0,1,0.3737903226,41.745227936,9.0047907778,1,1,4.6246575342,85896
0,OTHER,elementary,,65000,0,0,,,31.479452055,5.4070065125,,,9.8113780972,85897
0,OTHER,advanced,,35000,0,0,1,1,45.109910921,4.7301295007,0,0,0.0931506849,85899
0,OTHER,advanced,,30015,0,0,0,12.952329749,25.983591586,1.6548244629,0,0,3.8794819972,85905
0,2NDFL,advanced,,19315,0,0,1,1.4974462366,51.01775582,26.519125683,1,2,5.615016094,85915
0,2NDFL,advanced,,42623,0,0,0,7.9248655914,45.877221349,10.101878883,0,0,0.8580432667,85917
0,2NDFL,advanced,,46877,0,0,,,39.947945205,16.279452055,,,11.150684932,85919
0,OTHER,advanced,Corporate,19142,0,1,,,29.151193952,0.9566734037,,,9.1046186092,85926
0,2NDFL,elementary,,69600,0,0,2,0.2429659498,51.745879183,6.2582079497,0,0,6.7212216483,85936
0,OTHER,elementary,Corporate,20690,0,1,0,1.9482078853,26.542465753,0.4815031065,,,0.3612845273,85937
0,2NDFL,advanced,,40067,0,0,,,50.087371809,2.862714275,,,4.6462759189,85938
0,2NDFL,elementary,,36218,0,0,,,39.361643836,22.315068493,,,5.2497342615,85943
0,2NDFL,advanced,Corporate,18603,0,1,0,42.98687276,30.810464855,1.1721086908,,,8.2296429373,85944
0,OTHER,elementary,,58360,0,0,1,0.6895385305,55.356164384,7.7123287671,1,1,10.082191781,85947
0,OTHER,elementary,Corporate,62539,0,1,1,0.81890681,41.872917135,6.0290815181,0,0,10.270177408,85951
0,2NDFL,advanced,,15132,0,0,1,1.7615815412,45.906849315,18.780821918,0,0,0.6756568605,85955
0,2NDFL,advanced,,14615,0,0,,,25.402739726,0.6614117823,,,4.847204132,85957
0,2NDFL,beginner,,,0,1,0,13.884968638,35.111632607,4.3527284976,0,0,9.6951942511,85959
0,OTHER,advanced,Corporate,30092,0,1,1,1.1403225806,25.748289543,0.718579235,0,0,5.6907552961,85961
0,2NDFL,advanced,,37441,0,0,1,0.6006272401,30.377969908,4.9560520997,,,8.0656411408,85962
0,2NDFL,advanced,,13092,0,0,1,1.1502240143,52.509499214,3.4767123288,1,1,7.4054794521,85972
0,2NDFL,elementary,,18383,0,0,0,51.827643369,39.351358635,2.6691668538,,,8.7404371585,85982
0,2NDFL,elementary,,42446,0,0,1,2.505062724,26.09898196,4.8469945355,0,0,6.0003518227,85983
0,2NDFL,elementary,,42351,0,0,,,25.465753425,3.0520547945,,,5.3808219178,85984
0,2NDFL,elementary,,23055,0,0,0,0.9193996416,27.076712329,1.9890410959,0,0,2.5726027397,85993
0,2NDFL,advanced,,36424,0,0,0,4.2395385305,40.054644809,3.6557377049,2,2,4.4098360656,85994
